#: table_doi: 10.17182/hepdata.113470.v1/t19
#: name: Fig 5a unbinned
#: description: Mass distributions for selected $D^+ D^+$ candidates with the $D^0$ background subtracted by assigning the a weight to every candidate.
#: data_file: Fig_5a_unbinned.json
#: keyword reactions: P P --> Tcc+ X
#: keyword reactions: Tcc+ --> D0 D0 PI+
#: keyword observables: DN/DM
#: keyword cmenergies: 7000.0 | 8000.0 | 13000.0
#: keyword phrases: Inclusive | Proton-Proton Scattering | Invariant Mass Spectrum | Exotics | Tetraquark
$m_{D^+ D^+}$ [MEV],Weight []
3784.44099,0.11144
3784.4696,0.54341
3784.48391,-0.19914
3784.49058,-0.5383
3784.50108,-0.2448
3784.5037,0.02935
3784.50608,0.12106
3784.5211,1.23093
3784.52516,0.08581
3784.53278,0.14806
3784.53422,-0.61581
3784.54948,0.10743
3784.5602,-0.4306
3784.5614,-0.51851
3784.56378,-0.2307
3784.57952,-0.12529
3784.6241,0.09009
3784.64198,0.2855
3784.64794,0.15907
3784.65271,-0.02575
3784.66892,0.13418
3784.68013,0.12267
3784.6837,0.09227
3784.69753,-0.62447
3784.69801,0.64998
3784.70516,0.15819
3784.70635,-0.16404
3784.70922,0.15931
3784.70922,1.21893
3784.71828,0.13524
3784.72185,-0.64952
3784.73473,0.06615
3784.74307,0.14657
3784.74832,-0.34923
3784.74903,0.04309
3784.75618,-0.32224
3784.75881,-0.34834
3784.75952,-0.02948
3784.76644,0.15092
3784.76691,0.14673
3784.76763,0.15901
3784.76906,0.15807
3784.77168,0.01292
3784.77359,0.15662
3784.78002,0.887
3784.79266,-0.22649
3784.79457,-0.35612
3784.79695,-0.10541
3784.80911,-0.20843
3784.81054,0.10817
3784.82556,0.15113
3784.8258,1.29357
3784.83963,-0.37634
3784.84416,-0.27836
3784.85107,-0.56944
3784.85417,-0.11382
3784.8835,0.15673
3784.90734,0.1505
3784.91044,-0.28894
3784.92427,-0.52291
3784.93476,0.06925
3784.93834,-0.04759
3784.95884,0.60793
3784.96504,-0.73442
3784.9772,0.0127
3784.9822,-0.08136
3784.98268,0.06034
3784.98721,1.02597
3785.0349,0.87258
3785.04014,-0.13368
3785.04443,-0.4997
3785.04658,1.05356
3785.08115,-0.66205
3785.0821,0.15892
3785.08687,-0.43018
3785.09068,0.07738
3785.09283,0.15918
3785.10857,0.6087
3785.11143,0.15098
3785.12025,0.12923
3785.12216,-0.58282
3785.12263,1.05499
3785.1429,0.095
3785.16698,-0.59679
3785.18105,-0.03986
3785.19058,-0.40347
3785.19297,-0.58997
3785.20727,-0.12781
3785.2149,0.15004
3785.2459,0.0371
3785.25734,0.75088
3785.26306,1.53226
3785.26664,-0.13409
3785.26735,1.27509
3785.2695,0.15914
3785.31575,0.15922
3785.326,1.03228
3785.33125,0.09212
3785.3334,1.53909
3785.34579,-0.10126
3785.35032,0.00527
3785.36391,-0.26583
3785.38752,0.1587
3785.40158,-0.09652
3785.40564,0.04731
3785.4073,0.15616
3785.41684,0.07327
3785.41923,0.14863
3785.42137,0.15897
3785.4774,0.14919
3785.50196,-0.47062
3785.50887,-0.0186
3785.52127,0.15921
3785.52484,0.06553
3785.54201,0.43739
3785.56371,0.15932
3785.57014,-0.74636
3785.5823,0.83895
3785.604,-0.17224
3785.64525,-0.37692
3785.66003,0.08524
3785.67958,0.09108
3785.68482,-0.75096
3785.69388,-0.55833
3785.70414,-0.56043
3785.74252,-0.77244
3785.74252,0.15935
3785.7449,-0.6254
3785.75349,0.8918
3785.75873,-0.59033
3785.76899,0.11792
3785.77042,-0.00111
3785.77375,0.1293
3785.80141,0.15886
3785.82978,0.15068
3785.8429,1.55645
3785.85124,-0.67108
3785.85339,0.8908
3785.86292,0.48768
3785.86412,1.36261
3785.88867,0.03666
3785.92634,0.14642
3785.93659,0.06115
3785.94232,0.14732
3785.94637,-0.2146
3785.96735,0.11342
3785.96759,-0.05317
3785.9745,-0.02941
3785.97498,-0.58766
3785.98642,-0.08642
3786.01456,1.34221
3786.01885,-0.16659
3786.02028,1.5173
3786.03005,0.04453
3786.03148,0.04698
3786.08155,0.11986
3786.11207,-0.47286
3786.11541,1.59886
3786.17144,-0.39766
3786.17144,0.15732
3786.17263,-0.53094
3786.17573,0.1317
3786.18813,1.3536
3786.20028,-0.56513
3786.201,0.15565
3786.21006,0.15934
3786.21388,0.01319
3786.21888,-0.57991
3786.22007,-0.05006
3786.23509,0.01138
3786.23843,0.95753
3786.24392,0.07448
3786.25655,-0.51121
3786.33118,-0.56359
3786.34167,0.09717
3786.37695,0.62705
3786.40032,-0.14126
3786.40127,0.02579
3786.43537,-0.20686
3786.45658,1.45374
3786.46827,-0.77778
3786.4697,-0.06951
3786.47113,0.15882
3786.47542,0.14648
3786.48472,-0.58362
3786.48734,1.51623
3786.51953,0.0607
3786.52716,1.17449
3786.53669,-0.1239
3786.54313,0.15421
3786.54361,0.0071
3786.57007,0.87231
3786.57246,0.18912
3786.59439,0.1256
3786.60655,-0.76503
3786.61823,0.15759
3786.66186,0.13444
3786.67021,0.09759
3786.67235,-0.66054
3786.6807,-0.37227
3786.68952,0.13535
3786.69429,-0.03459
3786.69834,-0.64485
3786.70859,1.47306
3786.71098,0.12705
3786.72051,0.14509
3786.72314,-0.19782
3786.73315,-0.06062
3786.7434,-0.49157
3786.77201,-0.682
3786.78036,0.48016
3786.78656,-0.67883
3786.79204,0.10731
3786.8011,1.57989
3786.80921,-0.182
3786.83019,-0.43933
3786.8371,-0.09291
3786.84044,-0.3689
3786.84807,0.15936
3786.87215,0.11174
3786.87334,-0.71995
3786.88359,-0.61505
3786.89838,-0.71406
3786.9184,0.15904
3786.92341,0.23137
3786.93032,0.15471
3786.93628,0.12869
3786.93628,0.15145
3786.94153,0.05388
3786.95989,-0.64805
3786.96179,0.02339
3786.96299,0.07281
3786.96895,0.03455
3786.97276,-0.06401
3786.98349,0.15655
3786.98492,-0.67664
3787.00018,-0.583
3787.00161,0.72034
3787.05168,-0.33188
3787.06527,-0.00339
3787.06765,0.01373
3787.07528,-0.30449
3787.07743,0.12692
3787.0853,0.12546
3787.10222,0.15606
3787.11534,-0.56099
3787.11891,0.17544
3787.12106,0.00173
3787.13155,0.27766
3787.14204,-0.08916
3787.15086,-0.40794
3787.15301,0.15884
3787.15348,-0.4034
3787.16135,-0.68427
3787.16516,-0.14032
3787.18448,0.15866
3787.22525,0.15591
3787.24766,1.36202
3787.25529,0.15925
3787.25839,0.62153
3787.25958,-0.19157
3787.27245,-0.63761
3787.29773,0.15762
3787.30035,0.07465
3787.31942,0.05393
3787.32252,0.14968
3787.3323,0.15924
3787.33969,-0.03646
3787.34326,0.15339
3787.34374,1.33992
3787.35399,0.10798
3787.36281,0.08779
3787.3776,-0.48247
3787.37879,-0.519
3787.39166,0.15875
3787.40978,0.15898
3787.43172,1.55839
3787.43982,0.13536
3787.44102,0.15886
3787.46295,-0.5709
3787.48512,0.15929
3787.4918,0.09415
3787.51421,0.13537
3787.5185,-0.71396
3787.55403,1.15686
3787.56428,0.15922
3787.56499,0.13657
3787.57119,-0.71352
3787.58621,-0.07978
3787.59003,0.84851
3787.6327,0.52458
3787.63723,0.11548
3787.64939,1.47374
3787.65249,1.08192
3787.67276,0.11557
3787.67753,0.15783
3787.70375,0.28509
3787.71305,-0.35086
3787.71901,-0.19822
3787.73308,0.7822
3787.77194,1.3215
3787.77242,0.15708
3787.77456,-0.66343
3787.77528,1.57527
3787.79316,0.03774
3787.82749,1.07608
3787.82988,0.02831
3787.83035,-0.43963
3787.83655,-0.67621
3787.83774,0.70251
3787.83989,0.15902
3787.84275,0.57424
3787.85706,-0.10293
3787.86182,0.00809
3787.87184,0.1589
3787.88519,1.59301
3787.8921,0.05674
3787.91285,-0.37575
3787.92524,0.14849
3787.93883,-0.02694
3787.94384,-0.32228
3787.94718,1.5876
3787.96744,0.13344
3787.98938,-0.57096
3787.99868,-0.62664
3788.0125,1.53159
3788.02013,0.07084
3788.02371,-0.08934
3788.02514,0.15309
3788.03515,-0.07056
3788.04374,-0.70894
3788.05399,0.14574
3788.11383,0.01854
3788.11741,-0.24536
3788.13887,0.15802
3788.15246,-0.53263
3788.15603,-0.50727
3788.16318,-0.01826
3788.16628,-0.48993
3788.20467,0.41734
3788.21588,0.10062
3788.23519,0.14777
3788.2657,0.09718
3788.29169,-0.23196
3788.30338,1.57306
3788.30648,0.18848
3788.30814,0.39798
3788.31315,-0.23383
3788.32293,-0.36873
3788.33866,-0.20539
3788.34033,1.57516
3788.34677,0.93028
3788.35297,0.14321
3788.36465,0.13065
3788.39684,0.15579
3788.39779,-0.60271
3788.3985,1.35642
3788.40113,-0.30547
3788.42473,-0.49496
3788.4593,-0.08443
3788.47146,0.00233
3788.47194,-0.06672
3788.47504,0.14313
3788.47528,0.45326
3788.48648,-0.01782
3788.50412,-0.27387
3788.50722,-0.09528
3788.51104,0.15917
3788.52749,0.13329
3788.52773,0.02204
3788.52868,0.03795
3788.55658,0.15097
3788.57255,-0.18939
3788.57398,-0.47293
3788.59186,-0.23281
3788.60521,0.08264
3788.62023,-0.18832
3788.65647,0.77146
3788.66911,1.54252
3788.68914,0.13674
3788.69605,0.09053
3788.69891,-0.65358
3788.7013,0.1286
3788.73706,0.10184
3788.73801,0.62898
3788.75732,0.14714
3788.76567,-0.14282
3788.78713,0.05305
3788.79404,0.14262
3788.81478,-0.18189
3788.84411,-0.69158
3788.84864,-0.68612
3788.87129,-0.1259
3788.89203,-0.04686
3788.89561,-0.21717
3788.90133,1.06186
3788.90157,-0.11877
3788.90204,-0.50761
3788.9111,0.1375
3788.91373,0.02778
3788.92422,-0.6008
3788.92446,-0.21215
3788.93924,-0.52819
3788.94067,-0.77348
3788.95926,0.90722
3788.96451,0.13641
3788.98311,0.10153
3788.99121,0.15379
3788.99574,-0.11571
3789.00385,0.69711
3789.01362,-0.78061
3789.03246,-0.16059
3789.03532,0.15847
3789.05797,0.70955
3789.06632,0.45802
3789.07776,0.1505
3789.10852,0.11075
3789.12783,0.1445
3789.13045,-0.15365
3789.13164,0.15929
3789.13879,1.0315
3789.14642,0.14543
3789.15691,1.31475
3789.16049,-0.39296
3789.18099,-0.32566
3789.18099,-0.23415
3789.18552,0.13945
3789.22701,0.10278
3789.23583,-0.15816
3789.24632,0.12007
3789.2623,-0.26286
3789.26325,0.15033
3789.26349,0.13104
3789.26802,-0.06036
3789.30426,1.21831
3789.30426,0.265
3789.32428,0.6491
3789.325,0.00061
3789.32786,0.11611
3789.33883,1.23389
3789.34097,1.20746
3789.35289,0.15298
3789.35599,1.50664
3789.36482,-0.69215
3789.38031,0.28522
3789.39891,0.1594
3789.39891,-0.2774
3789.40344,1.5741
3789.41321,1.1542
3789.42752,1.60134
3789.44039,1.30149
3789.44826,0.15543
3789.46233,0.14998
3789.49904,1.43456
3789.51693,0.67446
3789.55197,0.5527
3789.55793,-0.7122
3789.60037,0.14974
3789.60991,0.83055
3789.61539,0.15727
3789.6297,-0.40351
3789.63447,0.15053
3789.63494,-0.58752
3789.64591,0.08186
3789.64639,0.53726
3789.65044,-0.21649
3789.65974,0.03617
3789.65974,-0.5246
3789.67714,-0.50836
3789.68596,0.11405
3789.69288,0.07419
3789.70957,-0.20843
3789.73007,-0.59728
3789.7377,0.11712
3789.78753,0.15915
3789.81543,-0.04931
3789.8159,-0.16096
3789.82687,1.323
3789.83402,0.15602
3789.83688,1.57597
3789.91628,-0.0878
3789.92677,0.15586
3789.9406,-0.54509
3789.94775,0.03893
3789.94799,-0.17608
3789.96038,1.25089
3789.98303,0.14859
3790.00902,-0.56957
3790.00926,0.13754
3790.04359,0.11931
3790.05909,1.49444
3790.06576,0.14105
3790.07578,0.15848
3790.0784,-0.45177
3790.09771,-0.6998
3790.10534,-0.51615
3790.11893,0.03834
3790.12489,-0.71081
3790.13681,-0.07168
3790.18712,0.15433
3790.22384,-0.4895
3790.22455,-0.74369
3790.2379,0.01627
3790.24363,0.15455
3790.25245,-0.0174
3790.25936,-0.48158
3790.26532,0.07428
3790.26961,0.00298
3790.28702,0.43465
3790.29512,-0.0925
3790.29894,0.15571
3790.30252,0.15058
3790.3204,-0.32491
3790.32135,0.15863
3790.35974,-0.04869
3790.3769,0.28581
3790.37809,-0.27633
3790.38429,-0.44437
3790.38692,0.15789
3790.40384,0.10896
3790.40599,-0.44825
3790.41195,-0.14814
3790.43889,-0.63521
3790.44867,0.12511
3790.45105,-0.70863
3790.45343,0.1591
3790.45963,0.14921
3790.46559,0.99037
3790.49516,0.15264
3790.51113,-0.48427
3790.51757,-0.2171
3790.5376,1.48678
3790.57503,-0.16218
3790.59935,-0.41945
3790.63177,-0.12498
3790.64226,0.02943
3790.64774,-0.57702
3790.64918,0.20082
3790.65084,1.55908
3790.65609,0.15582
3790.66658,0.03634
3790.68041,1.57039
3790.68804,0.15347
3790.70902,0.42443
3790.71689,0.15821
3790.71832,0.15406
3790.73024,-0.23462
3790.73668,0.14547
3790.74216,0.04361
3790.75766,1.45622
3790.76242,0.15319
3790.78317,0.03354
3790.79008,0.15785
3790.79938,1.31423
3790.85851,-0.4443
3790.86089,-0.54956
3790.86709,1.56578
3790.86995,0.13256
3790.89642,-0.56287
3790.90571,-0.21731
3790.93194,-0.35262
3790.94052,-0.27444
3790.94911,1.24785
3790.94911,-0.51216
3790.97152,0.83137
3790.97462,0.15943
3790.99226,0.15482
3791.01634,-0.51638
3791.02969,-0.56099
3791.04018,1.58759
3791.04257,0.0459
3791.04304,0.09692
3791.05544,-0.09848
3791.0564,0.15898
3791.0707,-0.35528
3791.09168,0.15477
3791.0943,-0.50977
3791.09454,0.11622
3791.12053,0.15932
3791.12911,-0.74169
3791.1365,-0.56235
3791.13722,-0.01279
3791.16535,-0.73909
3791.17846,0.03999
3791.18276,0.21925
3791.18896,0.05567
3791.19635,1.42694
3791.19682,-0.04887
3791.20302,-0.14929
3791.21256,0.14527
3791.21852,1.57259
3791.26978,0.1086
3791.27526,0.13546
3791.30459,0.13948
3791.31484,0.04533
3791.31508,0.96008
3791.31961,0.15079
3791.34512,0.1507
3791.36181,-0.0772
3791.36968,0.09437
3791.40806,-0.59924
3791.4443,0.15888
3791.45384,-0.48732
3791.45408,0.07704
3791.46409,1.09833
3791.47458,0.12622
3791.4834,1.44466
3791.49485,-0.02758
3791.54849,0.15731
3791.55469,-0.70958
3791.55564,0.03211
3791.5678,0.15345
3791.56876,-0.56472
3791.57233,0.02007
3791.57352,0.09366
3791.57877,1.5589
3791.59975,1.05748
3791.6131,-0.65792
3791.62121,-0.52415
3791.62931,0.03281
3791.65602,-0.78556
3791.67247,0.86917
3791.67843,1.47774
3791.67962,1.51121
3791.6882,-0.54255
3791.70847,-0.16311
3791.72635,0.15562
3791.73613,0.15938
3791.76164,-0.2278
3791.78166,-0.52975
3791.79478,0.11812
3791.79978,-0.35956
3791.80074,-0.05966
3791.81266,-0.51957
3791.83006,0.8625
3791.84103,0.03419
3791.84866,-0.15998
3791.87512,-0.45314
3791.8787,0.03415
3791.88871,0.05763
3791.88895,0.02825
3791.89467,0.47114
3791.93091,0.07409
3791.93354,-0.18154
3791.93592,-0.25867
3791.94593,-0.73317
3791.94951,1.27907
3791.95261,0.03916
3791.95881,0.10702
3791.95952,0.15865
3791.96167,-0.43086
3791.96548,-0.38329
3791.96572,-0.60839
3791.96763,0.14192
3791.9817,-0.5292
3791.99958,0.07784
3792.00554,-0.07293
3792.01651,0.04144
3792.01841,-0.04045
3792.02294,-0.31437
3792.02318,1.34517
3792.03415,-0.77744
3792.0363,0.13645
3792.03939,1.1935
3792.063,0.1563
3792.06872,0.03323
3792.0785,0.14937
3792.07945,0.15809
3792.15503,-0.22806
3792.15765,1.41054
3792.16218,0.12854
3792.17768,-0.66348
3792.19103,0.14981
3792.22679,-0.49259
3792.22989,0.11725
3792.23156,1.3771
3792.2318,-0.47678
3792.23943,0.15922
3792.2399,1.15453
3792.24706,1.58462
3792.26017,-0.37147
3792.33265,-0.71661
3792.33575,0.09095
3792.35268,-0.15027
3792.36913,0.13051
3792.39893,0.09537
3792.40203,0.78782
3792.40394,-0.09021
3792.42253,-0.17294
3792.43517,0.12598
3792.4478,0.15639
3792.45186,0.12865
3792.46092,1.43218
3792.46497,0.15773
3792.46902,-0.05391
3792.47618,-0.40582
3792.48333,-0.17121
3792.485,0.33367
3792.49549,-0.17155
3792.49716,0.02924
3792.51218,0.05674
3792.51576,0.1591
3792.52005,-0.11242
3792.55295,0.83946
3792.56105,1.59113
3792.56177,0.13678
3792.57631,0.03006
3792.60468,0.15348
3792.62257,1.60084
3792.62424,0.99487
3792.62734,0.14894
3792.62805,0.1372
3792.63353,-0.69316
3792.63377,0.15943
3792.63878,1.47387
3792.64236,-0.67832
3792.66167,-0.32691
3792.66477,-0.72542
3792.66524,0.12416
3792.67168,0.1239
3792.68456,-0.60198
3792.70029,0.02483
3792.7134,-0.49972
3792.71889,0.82705
3792.79423,-0.09987
3792.80472,-0.64089
3792.80591,-0.61978
3792.81402,0.02086
3792.82069,0.03695
3792.82165,0.95611
3792.8226,0.15815
3792.82522,-0.68767
3792.8474,1.44912
3792.85288,1.13656
3792.86432,0.06573
3792.88006,-0.0773
3792.89818,0.10291
3792.91511,0.15907
3792.9287,-0.72104
3792.94562,1.07221
3792.9759,0.01131
3792.97781,0.06593
3792.99688,0.21099
3793.00451,0.13996
3793.00737,-0.25341
3793.01453,-0.10956
3793.02454,0.15588
3793.04004,-0.64604
3793.05196,0.11127
3793.05816,-0.54365
3793.06459,0.15935
3793.0665,0.10197
3793.08104,-0.66226
3793.08295,0.88019
3793.09511,1.1918
3793.11848,0.0396
3793.11967,0.03143
3793.13922,0.13038
3793.14876,0.02461
3793.16783,-0.60375
3793.18547,0.15654
3793.20502,-0.42476
3793.20788,0.8817
3793.20884,0.0511
3793.2353,-0.33659
3793.25223,0.88293
3793.26677,1.27797
3793.26796,0.15727
3793.30564,0.12998
3793.3085,-0.3917
3793.31374,-0.41848
3793.33973,1.56249
3793.35189,0.15807
3793.3557,-0.61361
3793.36214,1.2837
3793.38121,0.09629
3793.41722,0.32488
3793.4196,1.2608
3793.42413,0.03456
3793.43438,-0.45046
3793.45179,0.0232
3793.4773,0.1566
3793.48254,-0.56747
3793.48493,1.59309
3793.49923,0.15775
3793.50996,0.98978
3793.51616,-0.79464
3793.53142,1.0537
3793.54,-0.36542
3793.56551,0.16631
3793.58554,0.08074
3793.58625,-0.0398
3793.612,0.46433
3793.61343,0.15918
3793.61939,0.72389
3793.62416,-0.36063
3793.63227,0.28375
3793.6449,1.24252
3793.64681,0.15388
3793.64753,-0.45359
3793.65277,-0.77654
3793.66446,0.89949
3793.67137,0.15688
3793.67518,0.4096
3793.67971,-0.5674
3793.68806,0.11201
3793.70952,1.49633
3793.71524,1.0817
3793.73264,0.15437
3793.74552,-0.47618
3793.74576,0.15943
3793.78343,-0.36413
3793.78676,0.08801
3793.78891,-0.04467
3793.81394,-0.06992
3793.82134,1.38432
3793.85233,0.12157
3793.85495,1.06911
3793.87951,-0.06101
3793.89715,0.14255
3793.91026,-0.62333
3793.91527,0.15666
3793.92862,0.13203
3793.94913,0.70358
3793.95461,0.07466
3793.96629,-0.2193
3793.96844,0.15555
3793.98298,0.15365
3793.99204,-0.24902
3794.00063,-0.54561
3794.00253,1.49642
3794.00682,1.13104
3794.01016,1.24049
3794.03853,0.07473
3794.03973,-0.2135
3794.05498,-0.2886
3794.05952,0.13393
3794.07287,0.10229
3794.07644,0.03158
3794.08956,1.46725
3794.09909,1.30773
3794.11626,-0.00066
3794.12317,1.1198
3794.12532,-0.58158
3794.12985,-0.37133
3794.13032,0.131
3794.13342,0.04283
3794.13962,0.52575
3794.16251,0.0446
3794.16943,0.15116
3794.17992,0.96332
3794.2028,1.30799
3794.20447,0.05695
3794.23356,-0.71107
3794.23428,0.10327
3794.24787,-0.1418
3794.26646,-0.67925
3794.27052,-0.04661
3794.27338,-0.73214
3794.30938,-0.66304
3794.32774,-0.57478
3794.35277,0.13979
3794.35372,-0.45034
3794.36922,-0.39397
3794.39449,1.34914
3794.4026,0.64376
3794.43836,0.00228
3794.45028,-0.5416
3794.46745,0.61957
3794.5087,0.02884
3794.51919,0.06105
3794.52228,-0.2327
3794.54684,0.39658
3794.55328,-0.28575
3794.56782,-0.43452
3794.5714,0.11269
3794.59262,1.27116
3794.60001,-0.67774
3794.60716,-0.02244
3794.60836,0.04426
3794.61575,0.01002
3794.62218,-0.57538
3794.62361,-0.69738
3794.62504,-0.59621
3794.64126,-0.59634
3794.65795,0.08408
3794.6651,0.19406
3794.6825,0.1506
3794.73424,-0.37454
3794.74592,0.15804
3794.7495,1.54319
3794.77119,0.14578
3794.78097,-0.41138
3794.78574,-0.06149
3794.80672,-0.50172
3794.82055,0.8681
3794.82317,0.18597
3794.83271,-0.2551
3794.85226,0.04559
3794.85702,0.15776
3794.86299,0.44211
3794.88373,-0.56111
3794.89088,0.15535
3794.90781,0.95226
3794.91282,1.59041
3794.92569,0.03642
3794.92593,0.12023
3794.95788,-0.36403
3794.95978,-0.14334
3794.9667,-0.58453
3795.01367,-0.33068
3795.02153,1.59389
3795.05849,0.03876
3795.06254,-0.42631
3795.07613,0.04002
3795.09115,0.15568
3795.09854,0.11762
3795.11261,1.4196
3795.11523,1.59955
3795.12024,1.18842
3795.13168,0.02003
3795.15338,-0.79012
3795.16578,-0.05454
3795.17341,0.14344
3795.18938,0.13042
3795.1963,0.15894
3795.21275,1.6007
3795.22204,0.12814
3795.22753,-0.12881
3795.23396,-0.58142
3795.25137,0.32698
3795.25638,0.42969
3795.27569,-0.62746
3795.27616,0.08651
3795.30954,0.15877
3795.31407,-0.0233
3795.31646,1.50504
3795.31741,0.41906
3795.31813,-0.28461
3795.32719,-0.4039
3795.34674,1.59374
3795.35866,0.0542
3795.35985,-0.00609
3795.37177,-0.5347
3795.37344,0.03415
3795.37487,0.98015
3795.37654,-0.0694
3795.38655,-0.05442
3795.41087,-0.53196
3795.42542,-0.03094
3795.43614,0.15921
3795.43734,-0.08654
3795.48502,-0.22339
3795.48931,0.37498
3795.5153,0.03074
3795.51697,0.15901
3795.51792,-0.19061
3795.53747,-0.20761
3795.56847,-0.55251
3795.57729,-0.59125
3795.59732,0.11209
3795.60542,0.04849
3795.60995,-0.02511
3795.61234,0.15831
3795.61806,-0.56327
3795.61925,0.13103
3795.63117,-0.68877
3795.63284,0.27426
3795.63832,0.15938
3795.64691,0.10138
3795.64929,-0.53043
3795.65239,0.1498
3795.6593,0.66637
3795.65978,0.67847
3795.70341,-0.69405
3795.72368,0.14495
3795.75753,-0.55574
3795.78996,0.88068
3795.78996,0.15501
3795.82691,-0.02892
3795.83383,0.05681
3795.84813,0.93252
3795.89438,-0.02829
3795.90726,-0.15116
3795.92252,0.14735
3795.93468,1.49323
3795.94207,-0.066
3795.94946,0.00686
3795.96448,0.11702
3795.9888,-0.34675
3795.9907,-0.5141
3796.00453,0.14513
3796.01884,0.45135
3796.02051,0.12279
3796.02122,0.02139
3796.04292,1.3178
3796.04697,-0.41488
3796.05722,0.128
3796.06533,0.12431
3796.07582,0.15928
3796.08321,0.0424
3796.10682,-0.52842
3796.11206,0.15543
3796.11754,-0.71186
3796.13018,0.15919
3796.13233,0.15796
3796.13328,0.1576
3796.14544,1.00889
3796.1545,0.05943
3796.15736,0.14275
3796.16976,0.15899
3796.18573,-0.62772
3796.18692,0.14873
3796.22245,0.57485
3796.22483,0.15603
3796.22507,0.15316
3796.2296,0.07867
3796.23008,0.03358
3796.2327,0.15693
3796.23461,0.15797
3796.24009,0.04075
3796.24438,-0.08876
3796.247,0.02183
3796.27848,-0.61895
3796.28348,-0.69188
3796.28468,0.15294
3796.29898,0.15941
3796.314,0.15535
3796.3202,-0.374
3796.32187,-0.24963
3796.33021,1.51285
3796.34166,-0.14968
3796.34643,0.13334
3796.36526,0.15886
3796.36788,0.06502
3796.37051,-0.03736
3796.381,0.08761
3796.38457,-0.05938
3796.38767,-0.11645
3796.3953,-0.05268
3796.39983,1.5344
3796.40055,1.33902
3796.42701,0.96922
3796.43321,-0.06154
3796.43583,0.30012
3796.45538,-0.01704
3796.50021,0.04309
3796.5045,0.06898
3796.5374,1.11669
3796.53835,0.15853
3796.53978,0.142
3796.55719,0.12019
3796.5641,-0.26627
3796.56863,-0.06402
3796.57102,-0.61932
3796.57292,-0.31962
3796.58222,-0.56121
3796.5827,-0.60477
3796.5982,-0.00397
3796.60344,0.1592
3796.61536,1.42628
3796.6187,-0.26185
3796.63372,0.15748
3796.64135,0.0191
3796.65566,-0.72917
3796.67115,0.03196
3796.67211,0.39657
3796.67568,0.33892
3796.70882,1.37014
3796.7093,-0.44991
3796.70954,-0.64805
3796.71049,-0.66938
3796.71931,-0.53228
3796.72933,-0.58405
3796.731,1.48752
3796.74745,0.14991
3796.76771,0.11411
3796.77963,1.55973
3796.80252,0.85799
3796.81873,-0.45728
3796.84114,-0.10928
3796.86332,0.04025
3796.87118,0.13278
3796.87834,0.15934
3796.88311,-0.00771
3796.8874,1.55702
3796.89074,1.28879
3796.90886,-0.54393
3796.92554,0.44831
3796.93723,-0.22116
3796.94033,-0.22426
3796.95249,0.15941
3796.96822,-0.72967
3797.00613,0.15559
3797.01233,0.21607
3797.02473,-0.70086
3797.03331,-0.49221
3797.03522,-0.73117
3797.05191,0.15872
3797.05739,-0.13457
3797.0674,-0.57543
3797.07098,1.08792
3797.07289,0.65753
3797.08433,0.15895
3797.086,-0.06217
3797.08743,0.02636
3797.11842,0.15653
3797.12725,0.15748
3797.15657,-0.21266
3797.1909,0.10814
3797.19567,-0.55363
3797.21046,1.44815
3797.21093,0.39228
3797.21785,0.0536
3797.25218,0.13896
3797.2548,-0.19974
3797.25623,1.14889
3797.26243,0.20811
3797.26648,0.05722
3797.26934,1.22813
3797.2796,-0.05594
3797.2889,0.17626
3797.29104,-0.07752
3797.29605,1.51378
3797.32943,-0.44233
3797.35804,1.0653
3797.35851,0.4688
3797.36161,1.52159
3797.36686,-0.29689
3797.41025,-0.59922
3797.41049,1.2125
3797.41311,1.58326
3797.41383,-0.43217
3797.43028,-0.39698
3797.43171,-0.63812
3797.43886,0.15347
3797.4391,0.15773
3797.44053,0.0989
3797.44244,0.10061
3797.45936,-0.54452
3797.46246,-0.33748
3797.53947,0.05562
3797.56308,1.29106
3797.56355,0.9461
3797.59932,0.85983
